transaction_id,user_id,transaction_date,amount,group
9927,516,2024-09-21,998,A
9928,1212,2024-09-11,5016,A
9929,9305,2024-08-22,8928,A
9930,8155,2024-11-10,3509,A
9931,8256,2024-09-02,7918,B
9932,3718,2024-10-10,5252,B
9933,6329,2024-09-03,8823,B
9934,116,2024-11-08,3185,A
9935,949,2024-10-19,5389,B
9936,7123,2024-10-31,2186,A
9937,4216,2024-08-29,3352,A
9938,8796,2024-11-02,5344,A
9939,8257,2024-09-13,1303,A
9940,9130,2024-09-19,6937,B
9941,188,2024-10-13,3316,A
9942,134,2024-11-05,4808,A
9943,1313,2024-10-11,5766,A
9944,1945,2024-09-01,593,A
9945,6682,2024-09-16,6975,B
9946,1568,2024-09-16,1087,A
9947,457,2024-09-13,8114,B
9948,6669,2024-09-07,9623,B
9949,2595,2024-11-12,7580,B
9950,2738,2024-08-24,5980,A
9951,8762,2024-09-02,4201,B
9952,2898,2024-09-19,8799,A
9953,1804,2024-11-17,6065,A
9954,6715,2024-08-21,5338,B
9955,5843,2024-10-14,4829,B
9956,8197,2024-09-13,7974,A
9957,8359,2024-09-19,8986,B
9958,1814,2024-10-10,1446,A
9959,6244,2024-09-16,9167,B
9960,428,2024-10-30,8480,A
9961,9162,2024-09-25,5534,B
9962,1591,2024-11-08,6266,A
9963,1354,2024-10-06,696,B
9964,2907,2024-10-15,2114,B
9965,227,2024-11-08,4470,A
9966,3784,2024-09-06,8543,A
9967,9692,2024-09-13,938,A
9968,1138,2024-11-16,3505,B
9969,5266,2024-09-11,1566,B
9970,407,2024-09-09,6621,A
9971,4246,2024-08-20,2456,A
9972,1130,2024-10-27,5945,A
9973,3023,2024-09-08,6581,B
9974,4301,2024-09-21,5597,A
9975,4292,2024-08-28,4229,B
9976,9025,2024-09-02,1163,B
9977,1092,2024-11-05,1352,A
9978,4263,2024-10-25,7171,B
9979,4218,2024-11-03,2222,B
9980,1103,2024-09-01,8444,B
9981,7743,2024-10-17,2039,A
9982,4259,2024-10-14,661,A
9983,6842,2024-10-28,4454,A
9984,356,2024-09-14,9516,A
9985,9917,2024-08-21,4477,A
9986,6843,2024-09-05,629,A
9987,5562,2024-09-21,611,B
9988,41,2024-11-14,7214,B
9989,5081,2024-11-10,7395,A
9990,6267,2024-10-10,4192,A
9991,4543,2024-11-12,4737,B
9992,4211,2024-11-09,9365,B
9993,4140,2024-09-16,1048,A
9994,470,2024-09-05,3149,B
9995,3866,2024-09-28,4008,A
9996,452,2024-09-11,6706,B
9997,334,2024-10-03,8468,A
9998,6687,2024-11-08,5172,A
9999,5100,2024-10-26,7561,A
10000,7718,2024-11-07,954,B
10001,5031,2024-11-17,737,B
10002,1244,2024-11-03,3148,A
10003,1801,2024-10-25,1085,A
10004,1929,2024-09-21,925,B
10005,9077,2024-09-25,6534,A
10006,8610,2024-09-23,1326,B
10007,7135,2024-10-29,3974,B
10008,2449,2024-10-28,9542,A
10009,5886,2024-11-09,3378,A
10010,3867,2024-09-02,9755,A
10011,3671,2024-09-03,7662,B
10012,3313,2024-11-03,3242,A
10013,1497,2024-10-30,5345,A
10014,1952,2024-09-19,6683,A
10015,6349,2024-10-20,3172,B
10016,4179,2024-08-20,8027,A
10017,1815,2024-10-20,6030,B
10018,8329,2024-08-26,6630,B
10019,2204,2024-09-27,7254,B
10020,1684,2024-09-22,2985,B
10021,6184,2024-09-14,9179,A
10022,8534,2024-09-29,2829,B
10023,2106,2024-09-17,4468,B
10024,1272,2024-08-24,9880,B
10025,5724,2024-09-17,4602,A
10026,8941,2024-08-23,1276,A
10027,8054,2024-10-14,8077,A
10028,1013,2024-10-01,8585,A
10029,539,2024-09-28,903,B
10030,1384,2024-11-04,4036,A
10031,5842,2024-08-21,9782,B
10032,9955,2024-10-28,4390,B
10033,3928,2024-09-26,7152,B
10034,7801,2024-11-13,2099,A
10035,5269,2024-09-09,8259,B
10036,3020,2024-09-09,546,B
10037,4478,2024-09-29,7275,B
10038,4955,2024-11-07,6465,A
10039,4369,2024-09-06,2770,A
10040,3814,2024-09-12,8229,B
10041,1062,2024-10-19,8642,B
10042,6536,2024-10-10,7140,B
10043,9516,2024-10-20,6738,A
10044,7280,2024-09-07,3158,B
10045,5768,2024-08-23,8762,A
10046,1077,2024-11-13,9664,A
10047,6691,2024-09-18,4811,A
10048,7755,2024-09-28,3135,B
10049,3412,2024-09-21,4265,A
10050,6710,2024-09-15,1873,B
10051,6506,2024-09-22,5808,B
10052,4961,2024-10-15,8563,B
10053,2965,2024-09-04,4740,A
10054,1855,2024-08-21,6677,A
10055,4484,2024-09-07,7397,B
10056,8813,2024-11-08,7243,B
10057,2023,2024-09-12,5565,A
10058,682,2024-11-11,4467,A
10059,8799,2024-09-27,9814,A
10060,4015,2024-09-05,4003,A
10061,3020,2024-09-19,4964,B
10062,3599,2024-09-12,7045,B
10063,5029,2024-11-07,5868,A
10064,5075,2024-10-22,528,A
10065,3863,2024-10-02,5364,B
10066,3014,2024-10-18,6708,A
10067,6589,2024-11-15,5254,B
10068,8964,2024-09-05,9517,A
10069,4530,2024-11-04,8454,B
10070,8623,2024-10-16,5825,A
10071,1467,2024-08-20,6961,B
10072,1164,2024-11-12,4695,B
10073,9358,2024-10-07,896,B
10074,7351,2024-08-30,8880,A
10075,345,2024-08-27,5475,A
10076,1105,2024-09-28,865,B
10077,4874,2024-10-26,9125,B
10078,7015,2024-10-08,8006,A
10079,1030,2024-09-20,3683,B
10080,7022,2024-09-22,7580,B
10081,8108,2024-11-01,5813,B
10082,747,2024-09-07,5035,B
10083,3200,2024-10-13,2212,A
10084,9247,2024-10-15,9159,B
10085,6981,2024-11-01,969,B
10086,4694,2024-08-20,1016,A
10087,4003,2024-09-08,9901,A
10088,4660,2024-09-05,7116,B
10089,6950,2024-11-01,3568,A
10090,3655,2024-09-04,2308,A
10091,4454,2024-08-21,1401,B
10092,6630,2024-09-29,3469,B
10093,812,2024-11-07,8790,B
10094,2837,2024-08-24,5675,B
10095,5550,2024-10-04,6631,B
10096,3343,2024-10-19,7233,B
10097,5139,2024-09-20,7999,B
10098,7044,2024-11-03,2650,B
10099,6374,2024-08-22,4172,B
10100,4455,2024-08-21,7045,A
10101,3827,2024-09-28,1965,A
10102,385,2024-10-16,4189,A
10103,95,2024-11-03,660,A
10104,528,2024-10-23,6407,B
10105,7909,2024-09-29,674,B
10106,489,2024-11-15,2558,A
10107,3114,2024-11-16,625,B
10108,410,2024-09-07,3282,B
10109,1666,2024-09-24,4875,B
10110,2052,2024-08-30,3134,B
10111,6262,2024-09-20,5468,A
10112,1644,2024-10-31,1254,A
10113,7224,2024-09-03,6367,B
10114,1389,2024-10-11,4058,A
10115,1026,2024-09-06,1102,A
10116,8860,2024-08-29,9079,A
10117,7229,2024-08-25,7509,A
10118,9830,2024-08-26,6450,B
10119,6648,2024-10-30,6958,B
10120,1646,2024-11-06,3461,B
10121,4333,2024-10-07,888,A
10122,8431,2024-11-07,3775,A
10123,4127,2024-09-11,4247,B
10124,3053,2024-11-01,7688,B
10125,2905,2024-10-16,9572,A
10126,1761,2024-10-09,3739,B
10127,3890,2024-10-19,1925,B
10128,4556,2024-11-14,1741,A
10129,4175,2024-10-30,5498,A
10130,8698,2024-09-06,5959,A
10131,1625,2024-10-30,1746,B
10132,4162,2024-09-18,758,A
10133,7509,2024-09-15,9880,A
10134,337,2024-10-23,4085,B
10135,7186,2024-09-04,7693,A
10136,2504,2024-11-01,6675,B
10137,4090,2024-10-07,9699,B
10138,5929,2024-11-05,9573,A
10139,5966,2024-10-28,4969,B
10140,2843,2024-08-31,2756,B
10141,1620,2024-09-02,6025,B
10142,7253,2024-08-30,6189,A
10143,7769,2024-09-28,519,A
10144,5905,2024-09-30,7097,A
10145,4832,2024-11-07,643,B
10146,6429,2024-10-04,3910,A
10147,1622,2024-08-23,9846,B
10148,8395,2024-10-05,5565,B
10149,1779,2024-08-30,3574,B
10150,9647,2024-10-14,2205,A
10151,1039,2024-10-29,6985,B
10152,5842,2024-10-26,6209,A
10153,5212,2024-09-29,8152,B
10154,8566,2024-08-26,3895,A
10155,8890,2024-08-31,3369,A
10156,9245,2024-11-06,2820,B
10157,6485,2024-09-03,7929,A
10158,9486,2024-10-12,2638,B
10159,5465,2024-11-15,5122,B
10160,910,2024-09-10,4345,A
10161,817,2024-11-11,1752,B
10162,7077,2024-09-14,9379,B
10163,4795,2024-09-26,5731,B
10164,3859,2024-11-04,4282,B
10165,6949,2024-11-05,8230,A
10166,5708,2024-11-03,1011,B
10167,2136,2024-09-26,7534,A
10168,8857,2024-10-23,5624,A
10169,845,2024-11-13,6971,B
10170,3474,2024-08-24,5608,A
10171,8887,2024-10-06,5359,A
10172,7927,2024-10-31,2100,B
10173,5760,2024-10-03,5262,A
10174,75,2024-09-13,7929,A
10175,9019,2024-11-15,2434,A
10176,9713,2024-10-22,6106,A
10177,2952,2024-08-20,5387,A
10178,1340,2024-10-14,8267,B
10179,7266,2024-10-05,5991,A
10180,196,2024-09-13,8727,A
10181,3133,2024-09-02,1046,B
10182,2522,2024-08-20,5030,B
10183,4534,2024-10-08,5917,B
10184,9882,2024-09-24,1386,A
10185,2627,2024-09-11,9853,B
10186,3001,2024-10-02,3233,B
10187,4670,2024-09-28,2786,B
10188,4666,2024-10-31,7574,B
10189,9480,2024-10-14,8719,B
10190,6898,2024-09-29,1136,A
10191,5335,2024-10-16,9488,A
10192,8604,2024-09-03,9461,A
10193,3723,2024-10-18,4337,B
10194,8430,2024-09-21,2499,B
10195,6128,2024-11-15,6383,B
10196,8071,2024-09-16,537,B
10197,7867,2024-09-22,2126,B
10198,8656,2024-11-16,9923,B
10199,1798,2024-09-11,5658,A
10200,4964,2024-09-01,8169,A
10201,157,2024-09-21,5812,B
10202,2399,2024-08-24,6522,A
10203,5517,2024-09-23,4816,B
10204,3216,2024-09-21,2923,B
10205,6802,2024-10-26,6381,A
10206,7250,2024-10-13,1590,B
10207,4562,2024-11-05,8290,B
10208,6037,2024-10-05,6912,A
10209,8838,2024-09-21,7933,B
10210,6776,2024-08-27,7032,B
10211,9135,2024-08-23,2381,B
10212,4661,2024-10-28,5952,A
10213,1105,2024-08-30,3395,A
10214,6417,2024-09-13,8565,B
10215,495,2024-10-31,3094,B
10216,7234,2024-11-03,1799,A
10217,6886,2024-11-02,8844,B
10218,5490,2024-09-09,7439,B
10219,9599,2024-10-05,1133,A
10220,8706,2024-11-08,7771,B
10221,5990,2024-09-08,7865,A
10222,3255,2024-11-14,4209,B
10223,7286,2024-09-10,6840,B
10224,7268,2024-09-26,5735,B
10225,3634,2024-10-20,5979,B
10226,7739,2024-11-14,3786,B
10227,3849,2024-08-29,7783,B
10228,4084,2024-11-17,7972,A
10229,6771,2024-10-13,7001,B
10230,2552,2024-09-11,2573,A
10231,3067,2024-09-19,8553,B
10232,7760,2024-09-20,530,A
10233,4284,2024-10-15,3600,B
10234,5799,2024-10-05,9305,B
10235,9479,2024-10-08,9231,A
10236,3645,2024-09-13,2325,B
10237,9199,2024-10-03,8499,A
10238,2527,2024-08-22,5305,A
10239,7912,2024-09-23,7215,A
10240,8024,2024-11-13,6173,B
10241,8405,2024-10-01,7525,A
10242,1251,2024-10-16,1869,B
10243,8419,2024-09-14,8639,B
10244,7318,2024-10-21,2596,B
10245,6983,2024-10-23,8661,B
10246,2592,2024-10-17,2864,B
10247,6689,2024-10-11,4419,A
10248,6950,2024-08-20,1478,B
10249,5603,2024-10-04,8140,B
10250,7527,2024-08-31,6232,B
10251,9238,2024-10-17,3423,A
10252,7942,2024-11-06,1923,B
10253,5350,2024-11-12,7928,B
10254,4311,2024-10-20,1150,A
10255,5435,2024-09-19,6687,B
10256,2641,2024-08-23,782,A
10257,4013,2024-08-31,5438,A
10258,788,2024-11-06,8570,B
10259,8663,2024-11-11,8461,A
10260,7002,2024-09-07,1894,B
10261,9763,2024-10-25,1547,B
10262,7445,2024-11-14,3870,A
10263,4521,2024-10-09,2192,A
10264,3444,2024-08-23,6431,B
10265,5197,2024-08-25,4095,A
10266,4853,2024-08-30,6713,A
10267,3851,2024-10-26,6463,B
10268,6147,2024-09-20,4283,B
10269,9722,2024-08-24,2699,A
10270,4968,2024-11-17,8689,B
10271,861,2024-10-10,2653,B
10272,5640,2024-11-15,5150,A
10273,9445,2024-09-03,8755,A
10274,8352,2024-11-12,3906,A
10275,2537,2024-08-27,1230,A
10276,5070,2024-09-22,6460,A
10277,5572,2024-10-17,6466,B
10278,2367,2024-09-01,6564,A
10279,9619,2024-09-11,6464,B
10280,4758,2024-11-12,4810,B
10281,3329,2024-10-17,6932,B
10282,3906,2024-09-23,9246,B
10283,648,2024-11-01,4490,A
10284,5898,2024-08-23,1031,B
10285,7048,2024-11-06,1058,B
10286,6292,2024-11-13,6276,A
10287,6245,2024-10-18,930,B
10288,1087,2024-10-20,7493,B
10289,5500,2024-08-22,9487,A
10290,5374,2024-10-13,6358,B
10291,8963,2024-10-15,5361,B
10292,4204,2024-10-02,1125,B
10293,6635,2024-11-05,2579,B
10294,117,2024-09-19,2493,B
10295,1318,2024-11-03,9589,A
10296,5863,2024-08-26,3769,A
10297,976,2024-11-11,3297,B
10298,5830,2024-10-22,5470,B
10299,5316,2024-10-17,2269,A
10300,2549,2024-11-07,4304,A
10301,9198,2024-09-06,3252,B
10302,2992,2024-10-04,6180,B
10303,3042,2024-08-26,2380,A
10304,5521,2024-11-13,8638,A
10305,7275,2024-10-22,2666,B
10306,8821,2024-11-03,8932,A
10307,1078,2024-08-24,1034,A
10308,4012,2024-09-16,3099,A
10309,5844,2024-11-07,9956,B
10310,5690,2024-10-12,3406,A
10311,7127,2024-11-07,2822,B
10312,6632,2024-10-25,8953,A
10313,6267,2024-10-19,1671,B
10314,7380,2024-10-16,9856,B
10315,4459,2024-10-15,4258,A
10316,4653,2024-11-14,6928,A
10317,9826,2024-09-04,1069,B
10318,1388,2024-09-29,3158,B
10319,7627,2024-09-24,1108,B
10320,5830,2024-10-01,7006,A
10321,3670,2024-09-29,7185,B
10322,8631,2024-09-18,5642,A
10323,3307,2024-10-26,9906,A
10324,2823,2024-09-02,1393,B
10325,5777,2024-11-12,4153,A
10326,5461,2024-09-13,9875,B
10327,5616,2024-11-05,3957,A
10328,2490,2024-10-04,6518,B
10329,7830,2024-08-22,9931,B
10330,2216,2024-10-17,985,A
10331,8990,2024-08-29,2143,B
10332,1798,2024-09-10,9759,A
10333,3087,2024-08-25,7049,A
10334,3961,2024-08-23,2662,A
10335,4706,2024-11-04,5353,B
10336,8336,2024-09-04,1695,A
10337,8397,2024-11-06,5826,A
10338,5580,2024-09-24,6047,B
10339,8022,2024-10-29,4576,A
10340,2801,2024-09-30,5547,B
10341,8417,2024-09-11,6650,A
10342,7694,2024-09-18,3109,A
10343,6265,2024-10-12,3514,B
10344,773,2024-11-06,4562,A
10345,5145,2024-08-20,2651,B
10346,6778,2024-08-29,3722,A
10347,1582,2024-10-27,6117,A
10348,2406,2024-11-06,8789,B
10349,8109,2024-09-28,7562,B
10350,6678,2024-10-09,9451,B
10351,3258,2024-10-24,944,A
10352,136,2024-09-01,5684,A
10353,939,2024-09-10,4172,A
10354,8351,2024-10-27,4747,A
10355,3709,2024-11-16,3732,B
10356,6885,2024-10-21,5868,B
10357,2795,2024-09-15,1973,A
10358,4632,2024-08-25,3324,B
10359,3859,2024-09-14,2008,B
10360,8561,2024-09-07,3297,B
10361,1773,2024-09-26,7905,B
10362,9090,2024-09-26,8091,B
10363,3122,2024-10-07,2643,B
10364,1450,2024-09-16,7212,B
10365,4543,2024-09-19,6174,B
10366,1099,2024-09-14,4621,A
10367,3102,2024-11-14,1387,A
10368,6294,2024-09-28,5644,A
10369,4929,2024-09-15,3400,B
10370,6318,2024-09-25,4224,A
10371,1733,2024-10-21,1523,B
10372,5674,2024-09-11,3718,B
10373,1309,2024-09-06,3804,A
10374,96,2024-10-31,2179,B
10375,8720,2024-09-23,2819,A
10376,4416,2024-10-13,1993,B
10377,2644,2024-10-13,7117,B
10378,2206,2024-09-15,7394,B
10379,9640,2024-10-27,1293,A
10380,1201,2024-09-28,4820,B
10381,2917,2024-09-18,2872,A
10382,9294,2024-09-05,5552,A
10383,685,2024-11-17,6385,B
10384,8520,2024-10-30,9426,A
10385,4544,2024-10-11,6831,B
10386,8450,2024-10-14,5065,B
10387,2720,2024-09-29,2124,B
10388,9673,2024-11-06,3616,B
10389,6532,2024-08-31,9212,A
10390,3735,2024-11-07,6242,B
10391,9469,2024-08-27,9015,B
10392,5958,2024-10-06,581,A
10393,9335,2024-10-25,2986,B
10394,3282,2024-10-30,5559,B
10395,3182,2024-11-03,8655,B
10396,921,2024-10-19,8790,A
10397,9468,2024-10-25,4337,A
10398,9591,2024-10-09,3659,A
10399,3304,2024-11-12,6525,B
10400,6647,2024-10-15,4623,A
10401,7721,2024-09-06,6834,A
10402,9157,2024-08-21,5364,B
10403,7388,2024-08-25,3861,A
10404,7857,2024-11-15,6638,A
10405,5140,2024-09-23,9635,B
10406,8785,2024-09-17,517,B
10407,7963,2024-11-04,3082,A
10408,6034,2024-09-14,983,B
10409,7014,2024-09-17,4276,A
10410,2472,2024-09-14,4863,A
10411,7633,2024-10-06,7646,A
10412,5196,2024-10-04,9674,B
10413,9695,2024-10-31,3260,B
10414,1083,2024-10-28,7652,B
10415,7448,2024-10-25,4908,B
10416,2990,2024-10-20,8591,B
10417,4460,2024-09-10,1708,A
10418,8075,2024-09-11,5635,A
10419,1379,2024-11-04,1933,B
10420,3963,2024-08-22,3918,B
10421,2354,2024-10-02,4926,A
10422,6378,2024-09-08,5831,B
10423,6301,2024-10-24,7349,B
10424,6885,2024-11-06,9590,A
10425,3906,2024-08-21,7213,B
10426,1150,2024-11-02,9518,A
10427,6397,2024-11-16,969,A
10428,2471,2024-10-15,8406,B
10429,6729,2024-10-25,762,B
10430,297,2024-08-25,3533,A
10431,873,2024-10-23,4066,A
10432,4829,2024-10-27,7043,A
10433,7837,2024-09-05,6913,B
10434,8307,2024-10-15,4653,B
10435,3515,2024-08-22,6369,B
10436,135,2024-08-21,7719,A
10437,9988,2024-10-19,2530,B
10438,5848,2024-09-06,5763,B
10439,2836,2024-09-10,4145,A
10440,2276,2024-09-25,9948,B
10441,7371,2024-08-24,5644,B
10442,697,2024-11-12,5862,A
10443,7607,2024-08-27,7676,A
10444,4310,2024-09-20,1745,B
10445,691,2024-08-31,5396,A
10446,5278,2024-10-14,8832,A
10447,3869,2024-10-12,7653,B
10448,1911,2024-09-08,3061,B
10449,2141,2024-08-26,7665,A
10450,287,2024-09-22,734,A
10451,3023,2024-10-15,9736,A
10452,3521,2024-08-27,9338,A
10453,49,2024-08-31,3368,B
10454,5299,2024-08-25,656,B
10455,8083,2024-09-12,9845,B
10456,5229,2024-09-16,7259,B
10457,4414,2024-11-17,8647,B
10458,5448,2024-08-21,6275,A
10459,6427,2024-08-30,4932,A
10460,7992,2024-11-02,4395,B
10461,3776,2024-11-06,4907,A
10462,6104,2024-11-09,737,A
10463,6367,2024-09-20,6405,A
10464,3111,2024-10-03,669,A
10465,640,2024-11-03,9678,A
10466,6531,2024-10-08,3231,A
10467,5732,2024-10-03,4761,A
10468,9014,2024-10-28,3144,B
10469,3332,2024-10-08,8746,B
10470,4731,2024-11-05,9223,A
10471,6977,2024-09-17,2523,B
10472,9746,2024-09-06,1906,B
10473,7815,2024-08-27,2293,B
10474,8474,2024-11-10,1876,B
10475,797,2024-11-17,3936,B
10476,3911,2024-10-12,6935,A
10477,8974,2024-08-25,6916,A
10478,326,2024-09-21,5144,B
10479,4341,2024-10-28,6163,B
10480,7375,2024-08-29,2761,A
10481,546,2024-10-01,5075,B
10482,3045,2024-09-08,9209,A
10483,9634,2024-09-12,8056,B
10484,4217,2024-09-03,6837,B
10485,5131,2024-11-09,3777,A
10486,6975,2024-11-03,9439,B
10487,5443,2024-10-26,1513,A
10488,1895,2024-10-05,6413,B
10489,7616,2024-11-16,5160,A
10490,4168,2024-10-21,5702,A
10491,8965,2024-09-18,7115,B
10492,7406,2024-10-10,2050,A
10493,631,2024-10-26,1777,A
10494,6141,2024-09-01,6576,A
10495,3406,2024-10-21,8919,A
10496,9420,2024-10-30,1247,A
10497,4716,2024-10-23,4122,A
10498,2076,2024-09-07,5757,B
10499,5612,2024-09-30,5401,A
10500,2507,2024-09-16,7169,B
10501,511,2024-10-30,5689,A
10502,184,2024-10-18,6049,A
10503,3572,2024-09-16,1763,A
10504,2799,2024-09-13,625,A
10505,2711,2024-09-11,8760,B
10506,9426,2024-09-22,9223,A
10507,3768,2024-08-24,6779,B
10508,1284,2024-09-27,8537,A
10509,842,2024-10-22,4820,B
10510,6718,2024-08-20,8401,A
10511,9100,2024-10-12,2083,A
10512,4837,2024-09-28,2801,A
10513,6496,2024-09-12,1767,B
10514,2969,2024-11-17,8962,A
10515,4240,2024-10-28,2786,A
10516,3822,2024-10-11,2105,A
10517,4822,2024-09-26,2455,A
10518,5289,2024-09-17,5252,B
10519,2055,2024-10-08,3124,A
10520,1443,2024-09-30,9915,A
10521,1609,2024-08-25,4673,B
10522,2598,2024-08-29,3983,B
10523,325,2024-08-21,4499,B
10524,6497,2024-09-11,997,A
10525,9405,2024-11-03,5539,A
10526,4635,2024-11-04,4649,B
10527,1262,2024-10-30,9001,A
10528,4471,2024-09-20,2440,A
10529,429,2024-11-06,8157,B
10530,5203,2024-10-10,9452,B
10531,8812,2024-09-11,779,B
10532,1068,2024-10-22,5844,B
10533,2304,2024-11-16,2180,B
10534,5998,2024-09-07,5892,A
10535,6348,2024-08-28,951,A
10536,4446,2024-09-27,3289,B
10537,2624,2024-08-24,6291,A
10538,6294,2024-09-26,1699,B
10539,9378,2024-09-01,587,A
10540,2188,2024-09-12,6921,A
10541,7502,2024-09-29,732,B
10542,7913,2024-09-24,1883,A
10543,6130,2024-10-10,6701,B
10544,3075,2024-10-29,5247,B
10545,8165,2024-09-22,5269,B
10546,5421,2024-10-20,935,A
10547,552,2024-09-02,1264,B
10548,1784,2024-10-15,6147,A
10549,9444,2024-09-07,7745,B
10550,1074,2024-10-19,837,A
10551,9015,2024-10-11,3661,B
10552,3083,2024-10-10,1328,A
10553,8111,2024-09-14,6934,B
10554,8998,2024-10-04,2212,B
10555,8582,2024-11-16,1439,A
10556,1088,2024-10-17,7748,A
10557,2476,2024-10-04,3564,A
10558,150,2024-09-21,7652,B
10559,8824,2024-10-09,4214,A
10560,9767,2024-11-06,1655,A
10561,896,2024-08-27,8432,B
10562,3297,2024-09-16,1196,B
10563,2275,2024-10-10,6600,B
10564,9014,2024-10-26,6213,B
10565,3235,2024-09-18,2162,A
10566,1436,2024-10-26,7185,B
10567,3879,2024-09-17,3695,A
10568,5829,2024-11-13,1343,B
10569,251,2024-11-17,6779,A
10570,8801,2024-09-16,1116,B
10571,3384,2024-09-04,1641,B
10572,7039,2024-09-01,5092,B
10573,6243,2024-11-09,5834,B
10574,7386,2024-08-23,9411,A
10575,1268,2024-10-29,1655,A
10576,5787,2024-09-25,8715,B
10577,5085,2024-10-19,6405,B
10578,6139,2024-10-25,1104,A
10579,360,2024-08-20,7654,A
10580,5077,2024-10-23,5604,A
10581,4859,2024-09-10,9637,B
10582,439,2024-09-25,6529,A
10583,4355,2024-09-14,3670,B
10584,4264,2024-11-12,5870,A
10585,8427,2024-09-29,7577,B
10586,7696,2024-08-27,752,B
10587,4636,2024-10-04,8995,B
10588,4361,2024-08-26,852,B
10589,1537,2024-09-05,5359,A
10590,7732,2024-11-03,5013,A
10591,3313,2024-10-03,5998,A
10592,3120,2024-10-01,4711,A
10593,8955,2024-11-07,630,B
10594,1516,2024-10-11,9505,B
10595,773,2024-11-02,4704,A
10596,630,2024-10-15,6393,B
10597,8507,2024-11-11,6606,B
10598,6991,2024-11-08,5838,B
10599,7066,2024-08-27,4813,A
10600,1356,2024-10-30,9609,B
10601,9497,2024-09-16,9055,A
10602,1541,2024-10-24,9503,A
10603,2172,2024-09-24,4573,B
10604,5359,2024-09-02,2699,A
10605,9029,2024-09-20,1938,B
10606,8120,2024-09-16,8506,B
10607,6603,2024-10-09,9036,A
10608,1424,2024-09-27,8700,A
10609,3299,2024-09-11,6392,A
10610,6350,2024-09-30,9422,A
10611,5956,2024-10-18,2756,B
10612,7156,2024-10-27,5986,A
10613,6985,2024-08-22,9821,A
10614,4523,2024-11-09,9026,B
10615,5599,2024-09-05,1790,A
10616,4097,2024-10-21,2209,A
10617,3986,2024-10-15,9004,B
10618,261,2024-10-11,2120,B
10619,372,2024-10-07,7318,B
10620,6420,2024-10-21,3437,B
10621,3838,2024-08-25,4341,B
10622,7131,2024-09-15,6794,A
10623,3703,2024-09-09,5042,A
10624,7661,2024-09-02,6912,A
10625,2732,2024-09-28,6457,A
10626,8108,2024-09-27,5723,A
10627,533,2024-09-26,1417,A
10628,5566,2024-08-31,2717,A
10629,7963,2024-10-20,6934,B
10630,2996,2024-11-02,7471,B
10631,8122,2024-09-03,3368,B
10632,6756,2024-10-26,509,B
10633,2864,2024-10-06,6086,B
10634,512,2024-10-24,9002,B
10635,2515,2024-10-09,4273,B
10636,2244,2024-10-27,7892,A
10637,9909,2024-10-25,5348,A
10638,5513,2024-09-09,2573,B
10639,5424,2024-09-06,8130,B
10640,2444,2024-09-30,9321,B
10641,2501,2024-09-27,1355,B
10642,2464,2024-09-03,6705,B
10643,8556,2024-08-30,1200,A
10644,5842,2024-08-20,6397,B
10645,6031,2024-09-29,3390,A
10646,4035,2024-10-31,5085,A
10647,6652,2024-10-21,9233,B
10648,3823,2024-10-02,4815,A
10649,4505,2024-09-19,5118,A
10650,7420,2024-10-01,8599,B
10651,3798,2024-11-02,6815,B
10652,1543,2024-11-14,1283,A
10653,4986,2024-11-16,5820,A
10654,4143,2024-10-03,8287,A
10655,3350,2024-11-12,5283,B
10656,7451,2024-10-23,9114,A
10657,9186,2024-11-03,810,A
10658,4613,2024-09-23,2078,A
10659,5879,2024-10-27,1929,A
10660,6240,2024-09-03,3435,B
10661,2263,2024-10-02,9268,B
10662,3343,2024-08-31,1280,A
10663,5144,2024-10-31,5282,B
10664,9428,2024-10-12,7372,A
10665,6305,2024-10-26,9845,A
10666,6439,2024-11-09,6532,A
10667,4925,2024-10-19,7340,B
10668,6098,2024-10-17,2883,B
10669,428,2024-10-23,8385,B
10670,1495,2024-08-29,8911,A
10671,8255,2024-09-02,7716,B
10672,3206,2024-10-03,8810,A
10673,5469,2024-09-12,4873,A
10674,6933,2024-08-28,1038,B
10675,333,2024-10-06,8704,B
10676,2967,2024-09-01,6020,A
10677,2057,2024-11-02,7783,B
10678,620,2024-11-11,8995,A
10679,3344,2024-09-07,1952,B
10680,1216,2024-10-11,1673,B
10681,9410,2024-09-22,5585,B
10682,2604,2024-09-18,7474,A
10683,3004,2024-09-04,4837,B
10684,455,2024-10-04,4983,A
10685,5760,2024-10-23,7607,B
10686,7902,2024-10-24,2530,B
10687,9187,2024-08-31,1235,A
10688,3474,2024-08-30,5022,B
10689,6374,2024-10-07,7784,B
10690,2202,2024-11-04,9654,A
10691,5773,2024-10-15,5081,A
10692,4271,2024-08-20,617,A
10693,2526,2024-10-25,4060,B
10694,4743,2024-10-10,762,A
10695,644,2024-10-04,1781,B
10696,1914,2024-11-07,9229,A
10697,8686,2024-10-12,3350,A
10698,7294,2024-11-12,9031,B
10699,3528,2024-09-24,2502,B
10700,5589,2024-10-20,5419,B
10701,2968,2024-09-09,6171,A
10702,320,2024-09-08,3445,B
10703,1226,2024-09-30,2673,B
10704,7429,2024-10-27,8586,B
10705,1883,2024-11-07,1649,A
10706,3526,2024-09-08,9638,B
10707,9058,2024-10-06,3384,B
10708,7596,2024-11-13,7430,A
10709,393,2024-09-12,9925,A
